,districtid,monthid,dose1,dose2
619,AR_Upper Subansiri,8,0.0,0.0
620,AR_Upper Subansiri,9,0.0,0.0
621,AR_Upper Subansiri,10,0.0,0.0
622,AR_Upper Subansiri,11,240.0,0.0
623,AR_Upper Subansiri,12,516.0,130.0
624,AR_Upper Subansiri,13,2707.0,524.0
625,AR_Upper Subansiri,14,4821.0,2404.0
626,AR_Upper Subansiri,15,5340.0,54.0
627,AR_Upper Subansiri,16,4057.0,866.0
628,AR_Upper Subansiri,17,4625.0,3076.0
629,AR_West Kameng,1,0.0,0.0
630,AR_West Kameng,2,0.0,0.0
631,AR_West Kameng,3,0.0,0.0
632,AR_West Kameng,4,0.0,0.0
633,AR_West Kameng,5,0.0,0.0
634,AR_West Kameng,6,0.0,0.0
635,AR_West Kameng,7,0.0,0.0
636,AR_West Kameng,8,0.0,0.0
637,AR_West Kameng,9,0.0,0.0
638,AR_West Kameng,10,0.0,0.0
639,AR_West Kameng,11,679.0,0.0
640,AR_West Kameng,12,4939.0,592.0
641,AR_West Kameng,13,5580.0,2675.0
642,AR_West Kameng,14,3952.0,3005.0
643,AR_West Kameng,15,7353.0,96.0
644,AR_West Kameng,16,18390.0,3293.0
645,AR_West Kameng,17,7457.0,3378.0
646,AR_West Siang,1,0.0,0.0
647,AR_West Siang,2,0.0,0.0
648,AR_West Siang,3,0.0,0.0
649,AR_West Siang,4,0.0,0.0
650,AR_West Siang,5,0.0,0.0
651,AR_West Siang,6,0.0,0.0
652,AR_West Siang,7,0.0,0.0
653,AR_West Siang,8,0.0,0.0
654,AR_West Siang,9,0.0,0.0
655,AR_West Siang,10,0.0,0.0
656,AR_West Siang,11,1006.0,72.0
657,AR_West Siang,12,1811.0,828.0
658,AR_West Siang,13,4974.0,1041.0
659,AR_West Siang,14,3749.0,1963.0
660,AR_West Siang,15,3989.0,48.0
661,AR_West Siang,16,12967.0,4493.0
662,AR_West Siang,17,2502.0,3263.0
663,AS_Baksa,1,0.0,0.0
664,AS_Baksa,2,0.0,0.0
665,AS_Baksa,3,0.0,0.0
666,AS_Baksa,4,0.0,0.0
667,AS_Baksa,5,0.0,0.0
668,AS_Baksa,6,0.0,0.0
669,AS_Baksa,7,0.0,0.0
670,AS_Baksa,8,0.0,0.0
671,AS_Baksa,9,0.0,0.0
672,AS_Baksa,10,0.0,0.0
673,AS_Baksa,11,2054.0,48.0
674,AS_Baksa,12,4927.0,1162.0
675,AS_Baksa,13,20124.0,3656.0
676,AS_Baksa,14,24531.0,7461.0
677,AS_Baksa,15,18328.0,3149.0
678,AS_Baksa,16,59271.0,10460.0
679,AS_Baksa,17,133428.0,16267.0
680,AS_Barpeta,1,0.0,0.0
681,AS_Barpeta,2,0.0,0.0
682,AS_Barpeta,3,0.0,0.0
683,AS_Barpeta,4,0.0,0.0
684,AS_Barpeta,5,0.0,0.0
685,AS_Barpeta,6,0.0,0.0
686,AS_Barpeta,7,0.0,0.0
687,AS_Barpeta,8,0.0,0.0
688,AS_Barpeta,9,0.0,0.0
689,AS_Barpeta,10,0.0,0.0
690,AS_Barpeta,11,4037.0,44.0
691,AS_Barpeta,12,12861.0,2758.0
692,AS_Barpeta,13,51262.0,8200.0
693,AS_Barpeta,14,64907.0,24055.0
694,AS_Barpeta,15,32455.0,52025.0
695,AS_Barpeta,16,120219.0,28631.0
696,AS_Barpeta,17,212718.0,14412.0
697,AS_Biswanath,1,0.0,0.0
698,AS_Biswanath,2,0.0,0.0
699,AS_Biswanath,3,0.0,0.0
700,AS_Biswanath,4,0.0,0.0
701,AS_Biswanath,5,0.0,0.0
702,AS_Biswanath,6,0.0,0.0
703,AS_Biswanath,7,0.0,0.0
704,AS_Biswanath,8,0.0,0.0
705,AS_Biswanath,9,0.0,0.0
706,AS_Biswanath,10,0.0,0.0
707,AS_Biswanath,11,1981.0,30.0
708,AS_Biswanath,12,6687.0,1467.0
709,AS_Biswanath,13,12708.0,3216.0
710,AS_Biswanath,14,32195.0,10012.0
711,AS_Biswanath,15,28634.0,3767.0
712,AS_Biswanath,16,104325.0,7894.0
713,AS_Biswanath,17,152223.0,23441.0
714,AS_Bongaigaon,1,0.0,0.0
715,AS_Bongaigaon,2,0.0,0.0
716,AS_Bongaigaon,3,0.0,0.0
717,AS_Bongaigaon,4,0.0,0.0
718,AS_Bongaigaon,5,0.0,0.0
719,AS_Bongaigaon,6,0.0,0.0
720,AS_Bongaigaon,7,0.0,0.0
721,AS_Bongaigaon,8,0.0,0.0
722,AS_Bongaigaon,9,0.0,0.0
723,AS_Bongaigaon,10,0.0,0.0
724,AS_Bongaigaon,11,2288.0,96.0
725,AS_Bongaigaon,12,13763.0,1696.0
726,AS_Bongaigaon,13,19522.0,6648.0
727,AS_Bongaigaon,14,26943.0,13930.0
728,AS_Bongaigaon,15,22396.0,2448.0
729,AS_Bongaigaon,16,69789.0,9953.0
730,AS_Bongaigaon,17,109830.0,20923.0
731,AS_Cachar,1,0.0,0.0
732,AS_Cachar,2,0.0,0.0
733,AS_Cachar,3,0.0,0.0
734,AS_Cachar,4,0.0,0.0
735,AS_Cachar,5,0.0,0.0
736,AS_Cachar,6,0.0,0.0
737,AS_Cachar,7,0.0,0.0
738,AS_Cachar,8,0.0,0.0
739,AS_Cachar,9,0.0,0.0
740,AS_Cachar,10,0.0,0.0
741,AS_Cachar,11,7119.0,81.0
742,AS_Cachar,12,15917.0,4219.0
743,AS_Cachar,13,26445.0,9737.0
744,AS_Cachar,14,53163.0,15964.0
745,AS_Cachar,15,103417.0,7949.0
746,AS_Cachar,16,161564.0,21321.0
747,AS_Cachar,17,116984.0,39564.0
748,AS_Charaideo,1,0.0,0.0
749,AS_Charaideo,2,0.0,0.0
750,AS_Charaideo,3,0.0,0.0
751,AS_Charaideo,4,0.0,0.0
752,AS_Charaideo,5,0.0,0.0
753,AS_Charaideo,6,0.0,0.0
754,AS_Charaideo,7,0.0,0.0
755,AS_Charaideo,8,0.0,0.0
756,AS_Charaideo,9,0.0,0.0
757,AS_Charaideo,10,0.0,0.0
758,AS_Charaideo,11,1434.0,56.0
759,AS_Charaideo,12,2722.0,1184.0
760,AS_Charaideo,13,11759.0,2092.0
761,AS_Charaideo,14,18764.0,5883.0
762,AS_Charaideo,15,17425.0,1038.0
763,AS_Charaideo,16,42834.0,7339.0
764,AS_Charaideo,17,102994.0,13808.0
765,AS_Chirang,1,0.0,0.0
766,AS_Chirang,2,0.0,0.0
767,AS_Chirang,3,0.0,0.0
768,AS_Chirang,4,0.0,0.0
769,AS_Chirang,5,0.0,0.0
770,AS_Chirang,6,0.0,0.0
771,AS_Chirang,7,0.0,0.0
772,AS_Chirang,8,0.0,0.0
773,AS_Chirang,9,0.0,0.0
774,AS_Chirang,10,0.0,0.0
775,AS_Chirang,11,1193.0,24.0
776,AS_Chirang,12,7585.0,1136.0
777,AS_Chirang,13,5452.0,4739.0
778,AS_Chirang,14,18082.0,5804.0
779,AS_Chirang,15,13382.0,3038.0
780,AS_Chirang,16,42065.0,5549.0
781,AS_Chirang,17,60323.0,11778.0
782,AS_Darrang,1,0.0,0.0
783,AS_Darrang,2,0.0,0.0
784,AS_Darrang,3,0.0,0.0
785,AS_Darrang,4,0.0,0.0
786,AS_Darrang,5,0.0,0.0
787,AS_Darrang,6,0.0,0.0
788,AS_Darrang,7,0.0,0.0
789,AS_Darrang,8,0.0,0.0
790,AS_Darrang,9,0.0,0.0
791,AS_Darrang,10,0.0,0.0
792,AS_Darrang,11,3198.0,51.0
793,AS_Darrang,12,14208.0,2126.0
794,AS_Darrang,13,16094.0,5790.0
795,AS_Darrang,14,35067.0,13178.0
796,AS_Darrang,15,30281.0,3316.0
797,AS_Darrang,16,71325.0,8369.0
798,AS_Darrang,17,106167.0,23868.0
799,AS_Dhemaji,1,0.0,0.0
800,AS_Dhemaji,2,0.0,0.0
801,AS_Dhemaji,3,0.0,0.0
802,AS_Dhemaji,4,0.0,0.0
803,AS_Dhemaji,5,0.0,0.0
804,AS_Dhemaji,6,0.0,0.0
805,AS_Dhemaji,7,0.0,0.0
806,AS_Dhemaji,8,0.0,0.0
807,AS_Dhemaji,9,0.0,0.0
808,AS_Dhemaji,10,0.0,0.0
809,AS_Dhemaji,11,3095.0,62.0
810,AS_Dhemaji,12,7215.0,1734.0
811,AS_Dhemaji,13,21552.0,3725.0
812,AS_Dhemaji,14,33670.0,11748.0
813,AS_Dhemaji,15,25019.0,3985.0
814,AS_Dhemaji,16,88629.0,7326.0
815,AS_Dhemaji,17,96819.0,25405.0
816,AS_Dhubri,1,0.0,0.0
817,AS_Dhubri,2,0.0,0.0
818,AS_Dhubri,3,0.0,0.0
819,AS_Dhubri,4,0.0,0.0
820,AS_Dhubri,5,0.0,0.0
821,AS_Dhubri,6,0.0,0.0
822,AS_Dhubri,7,0.0,0.0
823,AS_Dhubri,8,0.0,0.0
824,AS_Dhubri,9,0.0,0.0
825,AS_Dhubri,10,0.0,0.0
826,AS_Dhubri,11,3167.0,103.0
827,AS_Dhubri,12,16410.0,2574.0
828,AS_Dhubri,13,33553.0,7141.0
829,AS_Dhubri,14,30018.0,18516.0
830,AS_Dhubri,15,20548.0,2157.0
831,AS_Dhubri,16,98972.0,15223.0
832,AS_Dhubri,17,122961.0,24615.0
833,AS_Dibrugarh,1,0.0,0.0
834,AS_Dibrugarh,2,0.0,0.0
835,AS_Dibrugarh,3,0.0,0.0
836,AS_Dibrugarh,4,0.0,0.0
837,AS_Dibrugarh,5,0.0,0.0
838,AS_Dibrugarh,6,0.0,0.0
839,AS_Dibrugarh,7,0.0,0.0
840,AS_Dibrugarh,8,0.0,0.0
841,AS_Dibrugarh,9,0.0,0.0
842,AS_Dibrugarh,10,0.0,0.0
843,AS_Dibrugarh,11,8331.0,91.0
844,AS_Dibrugarh,12,15944.0,6608.0
845,AS_Dibrugarh,13,42190.0,11273.0
846,AS_Dibrugarh,14,72598.0,17077.0
847,AS_Dibrugarh,15,87114.0,6022.0
848,AS_Dibrugarh,16,140420.0,37088.0
849,AS_Dibrugarh,17,179999.0,57707.0
850,AS_Dima Hasao,1,0.0,0.0
851,AS_Dima Hasao,2,0.0,0.0
852,AS_Dima Hasao,3,0.0,0.0
853,AS_Dima Hasao,4,0.0,0.0
854,AS_Dima Hasao,5,0.0,0.0
855,AS_Dima Hasao,6,0.0,0.0
856,AS_Dima Hasao,7,0.0,0.0
857,AS_Dima Hasao,8,0.0,0.0
858,AS_Dima Hasao,9,0.0,0.0
859,AS_Dima Hasao,10,0.0,0.0
860,AS_Dima Hasao,11,1056.0,75.0
861,AS_Dima Hasao,12,5280.0,744.0
862,AS_Dima Hasao,13,6151.0,2596.0
863,AS_Dima Hasao,14,11464.0,4260.0
864,AS_Dima Hasao,15,6673.0,2703.0
865,AS_Dima Hasao,16,35884.0,4386.0
866,AS_Dima Hasao,17,13129.0,6401.0
867,AS_Goalpara,1,0.0,0.0
868,AS_Goalpara,2,0.0,0.0
869,AS_Goalpara,3,0.0,0.0
870,AS_Goalpara,4,0.0,0.0
871,AS_Goalpara,5,0.0,0.0
872,AS_Goalpara,6,0.0,0.0
873,AS_Goalpara,7,0.0,0.0
874,AS_Goalpara,8,0.0,0.0
875,AS_Goalpara,9,0.0,0.0
876,AS_Goalpara,10,0.0,0.0
877,AS_Goalpara,11,4879.0,105.0
878,AS_Goalpara,12,9473.0,2922.0
879,AS_Goalpara,13,19661.0,4661.0
880,AS_Goalpara,14,29113.0,11577.0
881,AS_Goalpara,15,21157.0,2750.0
882,AS_Goalpara,16,81718.0,7955.0
883,AS_Goalpara,17,124689.0,23226.0
884,AS_Golaghat,1,0.0,0.0
885,AS_Golaghat,2,0.0,0.0
886,AS_Golaghat,3,0.0,0.0
887,AS_Golaghat,4,0.0,0.0
888,AS_Golaghat,5,0.0,0.0
889,AS_Golaghat,6,0.0,0.0
890,AS_Golaghat,7,0.0,0.0
891,AS_Golaghat,8,0.0,0.0
892,AS_Golaghat,9,0.0,0.0
893,AS_Golaghat,10,0.0,0.0
894,AS_Golaghat,11,3905.0,80.0
895,AS_Golaghat,12,11883.0,2534.0
896,AS_Golaghat,13,25205.0,6375.0
897,AS_Golaghat,14,41007.0,15634.0
898,AS_Golaghat,15,31135.0,2212.0
899,AS_Golaghat,16,147142.0,11872.0
900,AS_Golaghat,17,223605.0,47651.0
901,AS_Hailakandi,1,0.0,0.0
902,AS_Hailakandi,2,0.0,0.0
903,AS_Hailakandi,3,0.0,0.0
904,AS_Hailakandi,4,0.0,0.0
905,AS_Hailakandi,5,0.0,0.0
906,AS_Hailakandi,6,0.0,0.0
907,AS_Hailakandi,7,0.0,0.0
908,AS_Hailakandi,8,0.0,0.0
909,AS_Hailakandi,9,0.0,0.0
910,AS_Hailakandi,10,0.0,0.0
911,AS_Hailakandi,11,2869.0,46.0
912,AS_Hailakandi,12,6498.0,1950.0
913,AS_Hailakandi,13,15540.0,3270.0
914,AS_Hailakandi,14,24292.0,9019.0
915,AS_Hailakandi,15,26767.0,3539.0
916,AS_Hailakandi,16,68398.0,8751.0
917,AS_Hailakandi,17,89416.0,15714.0
918,AS_Hojai,1,0.0,0.0
919,AS_Hojai,2,0.0,0.0
920,AS_Hojai,3,0.0,0.0
921,AS_Hojai,4,0.0,0.0
922,AS_Hojai,5,0.0,0.0
923,AS_Hojai,6,0.0,0.0
924,AS_Hojai,7,0.0,0.0
925,AS_Hojai,8,0.0,0.0
926,AS_Hojai,9,0.0,0.0
927,AS_Hojai,10,0.0,0.0
928,AS_Hojai,11,2166.0,109.0
929,AS_Hojai,12,11324.0,1249.0
930,AS_Hojai,13,28352.0,3618.0
931,AS_Hojai,14,27970.0,14218.0
932,AS_Hojai,15,30088.0,13030.0
933,AS_Hojai,16,89182.0,16164.0
934,AS_Hojai,17,112262.0,19455.0
935,AS_Jorhat,1,0.0,0.0
936,AS_Jorhat,2,0.0,0.0
937,AS_Jorhat,3,0.0,0.0
938,AS_Jorhat,4,0.0,0.0
939,AS_Jorhat,5,0.0,0.0
940,AS_Jorhat,6,0.0,0.0
941,AS_Jorhat,7,0.0,0.0
942,AS_Jorhat,8,0.0,0.0
943,AS_Jorhat,9,0.0,0.0
944,AS_Jorhat,10,0.0,0.0
945,AS_Jorhat,11,3982.0,38.0
946,AS_Jorhat,12,14154.0,2886.0
947,AS_Jorhat,13,31546.0,6896.0
948,AS_Jorhat,14,49790.0,16611.0
949,AS_Jorhat,15,34306.0,5301.0
950,AS_Jorhat,16,117473.0,23794.0
951,AS_Jorhat,17,245861.0,42187.0
952,AS_Kamrup Metropolitan,1,0.0,0.0
953,AS_Kamrup Metropolitan,2,0.0,0.0
954,AS_Kamrup Metropolitan,3,0.0,0.0
955,AS_Kamrup Metropolitan,4,0.0,0.0
956,AS_Kamrup Metropolitan,5,0.0,0.0
957,AS_Kamrup Metropolitan,6,0.0,0.0
958,AS_Kamrup Metropolitan,7,0.0,0.0
959,AS_Kamrup Metropolitan,8,0.0,0.0
960,AS_Kamrup Metropolitan,9,0.0,0.0
961,AS_Kamrup Metropolitan,10,0.0,0.0
962,AS_Kamrup Metropolitan,11,12379.0,61.0
963,AS_Kamrup Metropolitan,12,32274.0,9155.0
964,AS_Kamrup Metropolitan,13,68170.0,17365.0
965,AS_Kamrup Metropolitan,14,182910.0,49574.0
966,AS_Kamrup Metropolitan,15,257642.0,25612.0
967,AS_Kamrup Metropolitan,16,255239.0,58955.0
968,AS_Kamrup Metropolitan,17,185777.0,144490.0
969,AS_Kamrup,1,0.0,0.0
970,AS_Kamrup,2,0.0,0.0
971,AS_Kamrup,3,0.0,0.0
972,AS_Kamrup,4,0.0,0.0
973,AS_Kamrup,5,0.0,0.0
974,AS_Kamrup,6,0.0,0.0
975,AS_Kamrup,7,0.0,0.0
976,AS_Kamrup,8,0.0,0.0
977,AS_Kamrup,9,0.0,0.0
978,AS_Kamrup,10,0.0,0.0
979,AS_Kamrup,11,5846.0,75.0
980,AS_Kamrup,12,15011.0,4141.0
981,AS_Kamrup,13,53772.0,7688.0
982,AS_Kamrup,14,94151.0,30638.0
983,AS_Kamrup,15,82098.0,8240.0
984,AS_Kamrup,16,88162.0,20367.0
985,AS_Kamrup,17,261991.0,66682.0
986,AS_Karbi Anglong,1,0.0,0.0
987,AS_Karbi Anglong,2,0.0,0.0
988,AS_Karbi Anglong,3,0.0,0.0
989,AS_Karbi Anglong,4,0.0,0.0
990,AS_Karbi Anglong,5,0.0,0.0
991,AS_Karbi Anglong,6,0.0,0.0
992,AS_Karbi Anglong,7,0.0,0.0
993,AS_Karbi Anglong,8,0.0,0.0
994,AS_Karbi Anglong,9,0.0,0.0
995,AS_Karbi Anglong,10,0.0,0.0
996,AS_Karbi Anglong,11,2255.0,0.0
997,AS_Karbi Anglong,12,8303.0,1345.0
998,AS_Karbi Anglong,13,14747.0,4091.0
999,AS_Karbi Anglong,14,19407.0,7561.0
1000,AS_Karbi Anglong,15,14189.0,2495.0
1001,AS_Karbi Anglong,16,37743.0,8791.0
1002,AS_Karbi Anglong,17,51304.0,12208.0
1003,AS_Karimganj,1,0.0,0.0
1004,AS_Karimganj,2,0.0,0.0
1005,AS_Karimganj,3,0.0,0.0
1006,AS_Karimganj,4,0.0,0.0
1007,AS_Karimganj,5,0.0,0.0
1008,AS_Karimganj,6,0.0,0.0
1009,AS_Karimganj,7,0.0,0.0
1010,AS_Karimganj,8,0.0,0.0
1011,AS_Karimganj,9,0.0,0.0
1012,AS_Karimganj,10,0.0,0.0
1013,AS_Karimganj,11,2628.0,46.0
1014,AS_Karimganj,12,11696.0,1376.0
1015,AS_Karimganj,13,22209.0,3535.0
1016,AS_Karimganj,14,29392.0,14686.0
1017,AS_Karimganj,15,29459.0,4730.0
1018,AS_Karimganj,16,82072.0,10386.0
1019,AS_Karimganj,17,101467.0,22258.0
1020,AS_Kokrajhar,1,0.0,0.0
1021,AS_Kokrajhar,2,0.0,0.0
1022,AS_Kokrajhar,3,0.0,0.0
1023,AS_Kokrajhar,4,0.0,0.0
1024,AS_Kokrajhar,5,0.0,0.0
1025,AS_Kokrajhar,6,0.0,0.0
1026,AS_Kokrajhar,7,0.0,0.0
1027,AS_Kokrajhar,8,0.0,0.0
1028,AS_Kokrajhar,9,0.0,0.0
1029,AS_Kokrajhar,10,0.0,0.0
1030,AS_Kokrajhar,11,3393.0,36.0
1031,AS_Kokrajhar,12,11297.0,2355.0
1032,AS_Kokrajhar,13,12548.0,8109.0
1033,AS_Kokrajhar,14,28370.0,7845.0
1034,AS_Kokrajhar,15,22243.0,1388.0
1035,AS_Kokrajhar,16,61689.0,7275.0
1036,AS_Kokrajhar,17,118282.0,23451.0
1037,AS_Lakhimpur,1,0.0,0.0
1038,AS_Lakhimpur,2,0.0,0.0
1039,AS_Lakhimpur,3,0.0,0.0
1040,AS_Lakhimpur,4,0.0,0.0
1041,AS_Lakhimpur,5,0.0,0.0
1042,AS_Lakhimpur,6,0.0,0.0
1043,AS_Lakhimpur,7,0.0,0.0
1044,AS_Lakhimpur,8,0.0,0.0
1045,AS_Lakhimpur,9,0.0,0.0
1046,AS_Lakhimpur,10,0.0,0.0
1047,AS_Lakhimpur,11,4606.0,0.0
1048,AS_Lakhimpur,12,9547.0,2107.0
1049,AS_Lakhimpur,13,22802.0,5877.0
1050,AS_Lakhimpur,14,43436.0,17755.0
1051,AS_Lakhimpur,15,29953.0,4040.0
1052,AS_Lakhimpur,16,123558.0,10369.0
1053,AS_Lakhimpur,17,200784.0,31148.0
1054,AS_Majuli,1,0.0,0.0
1055,AS_Majuli,2,0.0,0.0
1056,AS_Majuli,3,0.0,0.0
1057,AS_Majuli,4,0.0,0.0
1058,AS_Majuli,5,0.0,0.0
1059,AS_Majuli,6,0.0,0.0
1060,AS_Majuli,7,0.0,0.0
1061,AS_Majuli,8,0.0,0.0
1062,AS_Majuli,9,0.0,0.0
1063,AS_Majuli,10,0.0,0.0
1064,AS_Majuli,11,1125.0,76.0
1065,AS_Majuli,12,2417.0,736.0
1066,AS_Majuli,13,10863.0,1542.0
1067,AS_Majuli,14,13159.0,6563.0
1068,AS_Majuli,15,12015.0,1380.0
1069,AS_Majuli,16,32216.0,3687.0
1070,AS_Majuli,17,28744.0,13212.0
1071,AS_Morigaon,1,0.0,0.0
1072,AS_Morigaon,2,0.0,0.0
1073,AS_Morigaon,3,0.0,0.0
1074,AS_Morigaon,4,0.0,0.0
1075,AS_Morigaon,5,0.0,0.0
1076,AS_Morigaon,6,0.0,0.0
1077,AS_Morigaon,7,0.0,0.0
1078,AS_Morigaon,8,0.0,0.0
1079,AS_Morigaon,9,0.0,0.0
1080,AS_Morigaon,10,0.0,0.0
1081,AS_Morigaon,11,3533.0,68.0
1082,AS_Morigaon,12,8618.0,1888.0
1083,AS_Morigaon,13,24091.0,3552.0
1084,AS_Morigaon,14,25377.0,10713.0
1085,AS_Morigaon,15,28999.0,2744.0
1086,AS_Morigaon,16,99516.0,10119.0
1087,AS_Morigaon,17,161190.0,21064.0
1088,AS_Nagaon,1,0.0,0.0
1089,AS_Nagaon,2,0.0,0.0
1090,AS_Nagaon,3,0.0,0.0
1091,AS_Nagaon,4,0.0,0.0
1092,AS_Nagaon,5,0.0,0.0
1093,AS_Nagaon,6,0.0,0.0
1094,AS_Nagaon,7,0.0,0.0
1095,AS_Nagaon,8,0.0,0.0
1096,AS_Nagaon,9,0.0,0.0
1097,AS_Nagaon,10,0.0,0.0
1098,AS_Nagaon,11,8867.0,146.0
1099,AS_Nagaon,12,19050.0,4546.0
1100,AS_Nagaon,13,46880.0,11439.0
1101,AS_Nagaon,14,69109.0,21080.0
1102,AS_Nagaon,15,70661.0,9868.0
1103,AS_Nagaon,16,169419.0,23893.0
1104,AS_Nagaon,17,217813.0,55935.0
1105,AS_Nalbari,1,0.0,0.0
1106,AS_Nalbari,2,0.0,0.0
1107,AS_Nalbari,3,0.0,0.0
1108,AS_Nalbari,4,0.0,0.0
1109,AS_Nalbari,5,0.0,0.0
1110,AS_Nalbari,6,0.0,0.0
1111,AS_Nalbari,7,0.0,0.0
1112,AS_Nalbari,8,0.0,0.0
1113,AS_Nalbari,9,0.0,0.0
1114,AS_Nalbari,10,0.0,0.0
1115,AS_Nalbari,11,3326.0,86.0
1116,AS_Nalbari,12,5340.0,2198.0
1117,AS_Nalbari,13,16197.0,4225.0
1118,AS_Nalbari,14,31074.0,7357.0
1119,AS_Nalbari,15,26410.0,2646.0
1120,AS_Nalbari,16,60005.0,8929.0
1121,AS_Nalbari,17,121165.0,25424.0
1122,AS_Sivasagar,1,0.0,0.0
1123,AS_Sivasagar,2,0.0,0.0
1124,AS_Sivasagar,3,0.0,0.0
1125,AS_Sivasagar,4,0.0,0.0
1126,AS_Sivasagar,5,0.0,0.0
1127,AS_Sivasagar,6,0.0,0.0
1128,AS_Sivasagar,7,0.0,0.0
1129,AS_Sivasagar,8,0.0,0.0
1130,AS_Sivasagar,9,0.0,0.0
1131,AS_Sivasagar,10,0.0,0.0
1132,AS_Sivasagar,11,3648.0,70.0
1133,AS_Sivasagar,12,9627.0,2522.0
1134,AS_Sivasagar,13,21188.0,5706.0
1135,AS_Sivasagar,14,34183.0,12569.0
1136,AS_Sivasagar,15,25065.0,3656.0
1137,AS_Sivasagar,16,94573.0,14546.0
1138,AS_Sivasagar,17,152943.0,24047.0
1139,AS_Sonitpur,1,0.0,0.0
1140,AS_Sonitpur,2,0.0,0.0
1141,AS_Sonitpur,3,0.0,0.0
1142,AS_Sonitpur,4,0.0,0.0
1143,AS_Sonitpur,5,0.0,0.0
1144,AS_Sonitpur,6,0.0,0.0
1145,AS_Sonitpur,7,0.0,0.0
1146,AS_Sonitpur,8,0.0,0.0
1147,AS_Sonitpur,9,0.0,0.0
1148,AS_Sonitpur,10,0.0,0.0
1149,AS_Sonitpur,11,5322.0,53.0
1150,AS_Sonitpur,12,14742.0,3267.0
1151,AS_Sonitpur,13,28217.0,10272.0
1152,AS_Sonitpur,14,65714.0,19763.0
1153,AS_Sonitpur,15,49244.0,32760.0
1154,AS_Sonitpur,16,186200.0,31602.0
1155,AS_Sonitpur,17,214289.0,36017.0
1156,AS_South Salmara Mankachar,1,0.0,0.0
1157,AS_South Salmara Mankachar,2,0.0,0.0
1158,AS_South Salmara Mankachar,3,0.0,0.0
1159,AS_South Salmara Mankachar,4,0.0,0.0
1160,AS_South Salmara Mankachar,5,0.0,0.0
1161,AS_South Salmara Mankachar,6,0.0,0.0
1162,AS_South Salmara Mankachar,7,0.0,0.0
1163,AS_South Salmara Mankachar,8,0.0,0.0
1164,AS_South Salmara Mankachar,9,0.0,0.0
1165,AS_South Salmara Mankachar,10,0.0,0.0
1166,AS_South Salmara Mankachar,11,495.0,0.0
1167,AS_South Salmara Mankachar,12,1821.0,172.0
1168,AS_South Salmara Mankachar,13,2871.0,835.0
1169,AS_South Salmara Mankachar,14,3438.0,2033.0
1170,AS_South Salmara Mankachar,15,9835.0,215.0
1171,AS_South Salmara Mankachar,16,34204.0,1493.0
1172,AS_South Salmara Mankachar,17,90546.0,3529.0
1173,AS_Tinsukia,1,0.0,0.0
1174,AS_Tinsukia,2,0.0,0.0
1175,AS_Tinsukia,3,0.0,0.0
1176,AS_Tinsukia,4,0.0,0.0
1177,AS_Tinsukia,5,0.0,0.0
1178,AS_Tinsukia,6,0.0,0.0
1179,AS_Tinsukia,7,0.0,0.0
1180,AS_Tinsukia,8,0.0,0.0
1181,AS_Tinsukia,9,0.0,0.0
1182,AS_Tinsukia,10,0.0,0.0
1183,AS_Tinsukia,11,5001.0,119.0
1184,AS_Tinsukia,12,10503.0,3302.0
1185,AS_Tinsukia,13,34197.0,4770.0
1186,AS_Tinsukia,14,36543.0,13737.0
1187,AS_Tinsukia,15,69496.0,2956.0
1188,AS_Tinsukia,16,115558.0,15283.0
1189,AS_Tinsukia,17,125964.0,40312.0
1190,AS_Udalguri,1,0.0,0.0
1191,AS_Udalguri,2,0.0,0.0
1192,AS_Udalguri,3,0.0,0.0
1193,AS_Udalguri,4,0.0,0.0
1194,AS_Udalguri,5,0.0,0.0
1195,AS_Udalguri,6,0.0,0.0
1196,AS_Udalguri,7,0.0,0.0
1197,AS_Udalguri,8,0.0,0.0
1198,AS_Udalguri,9,0.0,0.0
1199,AS_Udalguri,10,0.0,0.0
1200,AS_Udalguri,11,2236.0,41.0
1201,AS_Udalguri,12,6124.0,1660.0
1202,AS_Udalguri,13,16927.0,4841.0
1203,AS_Udalguri,14,24049.0,8736.0
1204,AS_Udalguri,15,21681.0,1669.0
1205,AS_Udalguri,16,54554.0,4975.0
1206,AS_Udalguri,17,95281.0,22398.0
1207,AS_West Karbi Anglong,1,0.0,0.0
1208,AS_West Karbi Anglong,2,0.0,0.0
1209,AS_West Karbi Anglong,3,0.0,0.0
1210,AS_West Karbi Anglong,4,0.0,0.0
1211,AS_West Karbi Anglong,5,0.0,0.0
1212,AS_West Karbi Anglong,6,0.0,0.0
1213,AS_West Karbi Anglong,7,0.0,0.0
1214,AS_West Karbi Anglong,8,0.0,0.0
1215,AS_West Karbi Anglong,9,0.0,0.0
1216,AS_West Karbi Anglong,10,0.0,0.0
1217,AS_West Karbi Anglong,11,747.0,0.0
1218,AS_West Karbi Anglong,12,2965.0,551.0
1219,AS_West Karbi Anglong,13,5888.0,1453.0
1220,AS_West Karbi Anglong,14,6789.0,4312.0
1221,AS_West Karbi Anglong,15,6895.0,590.0
1222,AS_West Karbi Anglong,16,24110.0,1856.0
1223,AS_West Karbi Anglong,17,25702.0,4095.0
1224,BR_Araria,1,0.0,0.0
1225,BR_Araria,2,0.0,0.0
1226,BR_Araria,3,0.0,0.0
1227,BR_Araria,4,0.0,0.0
1228,BR_Araria,5,0.0,0.0
1229,BR_Araria,6,0.0,0.0
